STATION,STATION_NAME,ELEVATION,LATITUDE,LONGITUDE,DATE,PRCP,SNWD,SNOW,TMAX,TMIN
GHCND:USW00026523,KENAI MUNICIPAL AIRPORT AK US,26.2,60.56667,-151.25,19890403,0,254,0,50,-78
GHCND:USW00026523,KENAI MUNICIPAL AIRPORT AK US,26.2,60.56667,-151.25,19890404,0,254,0,50,-72
GHCND:USW00026523,KENAI MUNICIPAL AIRPORT AK US,26.2,60.56667,-151.25,19890405,0,254,0,56,-67
GHCND:USW00026523,KENAI MUNICIPAL AIRPORT AK US,26.2,60.56667,-151.25,19890406,0,229,0,61,-67
GHCND:USW00026523,KENAI MUNICIPAL AIRPORT AK US,26.2,60.56667,-151.25,19890407,0,229,0,44,-72
GHCND:USW00026523,KENAI MUNICIPAL AIRPORT AK US,26.2,60.56667,-151.25,19890408,0,229,0,61,-17
GHCND:USW00026523,KENAI MUNICIPAL AIRPORT AK US,26.2,60.56667,-151.25,19890409,0,178,0,61,-39
GHCND:USW00026523,KENAI MUNICIPAL AIRPORT AK US,26.2,60.56667,-151.25,19890410,0,178,0,78,22
GHCND:USW00026523,KENAI MUNICIPAL AIRPORT AK US,26.2,60.56667,-151.25,19890411,0,178,0,122,22
GHCND:USW00026523,KENAI MUNICIPAL AIRPORT AK US,26.2,60.56667,-151.25,19890412,0,152,0,89,-28
GHCND:USW00026523,KENAI MUNICIPAL AIRPORT AK US,26.2,60.56667,-151.25,19890413,0,127,0,94,-33
GHCND:USW00026523,KENAI MUNICIPAL AIRPORT AK US,26.2,60.56667,-151.25,19890414,0,51,0,83,11
GHCND:USW00026523,KENAI MUNICIPAL AIRPORT AK US,26.2,60.56667,-151.25,19890415,10,0,0,83,-17
GHCND:USW00026523,KENAI MUNICIPAL AIRPORT AK US,26.2,60.56667,-151.25,19890416,18,0,0,56,17
GHCND:USW00026523,KENAI MUNICIPAL AIRPORT AK US,26.2,60.56667,-151.25,19890417,0,0,0,56,6
GHCND:USW00026523,KENAI MUNICIPAL AIRPORT AK US,26.2,60.56667,-151.25,19890418,0,0,0,72,-6
GHCND:USW00026523,KENAI MUNICIPAL AIRPORT AK US,26.2,60.56667,-151.25,19890419,18,0,0,83,-6
GHCND:USW00026523,KENAI MUNICIPAL AIRPORT AK US,26.2,60.56667,-151.25,19890420,5,0,0,83,17
GHCND:USW00026523,KENAI MUNICIPAL AIRPORT AK US,26.2,60.56667,-151.25,19890421,0,0,0,78,22
GHCND:USW00026523,KENAI MUNICIPAL AIRPORT AK US,26.2,60.56667,-151.25,19890422,0,0,0,94,6
GHCND:USW00026523,KENAI MUNICIPAL AIRPORT AK US,26.2,60.56667,-151.25,19890423,0,0,0,111,39
GHCND:USW00026523,KENAI MUNICIPAL AIRPORT AK US,26.2,60.56667,-151.25,19890424,64,0,0,67,33
GHCND:USW00026523,KENAI MUNICIPAL AIRPORT AK US,26.2,60.56667,-151.25,19890425,99,0,0,61,28
GHCND:USW00026523,KENAI MUNICIPAL AIRPORT AK US,26.2,60.56667,-151.25,19890426,15,0,0,83,33
GHCND:USW00026523,KENAI MUNICIPAL AIRPORT AK US,26.2,60.56667,-151.25,19890427,10,0,0,100,28
GHCND:USW00026523,KENAI MUNICIPAL AIRPORT AK US,26.2,60.56667,-151.25,19890428,23,0,0,94,6
GHCND:USW00026523,KENAI MUNICIPAL AIRPORT AK US,26.2,60.56667,-151.25,19890429,0,0,0,133,-11
GHCND:USW00026523,KENAI MUNICIPAL AIRPORT AK US,26.2,60.56667,-151.25,19890430,0,0,0,144,11
GHCND:USW00026523,KENAI MUNICIPAL AIRPORT AK US,26.2,60.56667,-151.25,19890501,0,0,0,83,0
GHCND:USW00026523,KENAI MUNICIPAL AIRPORT AK US,26.2,60.56667,-151.25,19890502,0,0,0,144,17
GHCND:USW00026523,KENAI MUNICIPAL AIRPORT AK US,26.2,60.56667,-151.25,19890503,0,0,0,111,50
GHCND:USW00026523,KENAI MUNICIPAL AIRPORT AK US,26.2,60.56667,-151.25,19890504,8,0,0,78,28
GHCND:USW00026523,KENAI MUNICIPAL AIRPORT AK US,26.2,60.56667,-151.25,19890505,0,0,0,83,11
GHCND:USW00026523,KENAI MUNICIPAL AIRPORT AK US,26.2,60.56667,-151.25,19890506,3,0,0,122,-22
GHCND:USW00026523,KENAI MUNICIPAL AIRPORT AK US,26.2,60.56667,-151.25,19890507,0,0,0,-9999,-9999
GHCND:USW00026523,KENAI MUNICIPAL AIRPORT AK US,26.2,60.56667,-151.25,19890508,0,0,0,-9999,-9999
GHCND:USW00026523,KENAI MUNICIPAL AIRPORT AK US,26.2,60.56667,-151.25,19890509,0,0,0,-9999,-9999
GHCND:USW00026523,KENAI MUNICIPAL AIRPORT AK US,26.2,60.56667,-151.25,19890510,0,0,0,94,-6
GHCND:USW00026523,KENAI MUNICIPAL AIRPORT AK US,26.2,60.56667,-151.25,19890511,0,0,0,89,44
GHCND:USW00026523,KENAI MUNICIPAL AIRPORT AK US,26.2,60.56667,-151.25,19890512,36,0,0,100,-6
GHCND:USW00026523,KENAI MUNICIPAL AIRPORT AK US,26.2,60.56667,-151.25,19890513,30,0,0,94,33
GHCND:USW00026523,KENAI MUNICIPAL AIRPORT AK US,26.2,60.56667,-151.25,19890514,36,0,0,106,39
GHCND:USW00026523,KENAI MUNICIPAL AIRPORT AK US,26.2,60.56667,-151.25,19890515,0,0,0,100,44
GHCND:USW00026523,KENAI MUNICIPAL AIRPORT AK US,26.2,60.56667,-151.25,19890516,0,0,0,139,6
GHCND:USW00026523,KENAI MUNICIPAL AIRPORT AK US,26.2,60.56667,-151.25,19890517,30,0,0,78,-11
GHCND:USW00026523,KENAI MUNICIPAL AIRPORT AK US,26.2,60.56667,-151.25,19890518,15,0,0,89,22
GHCND:USW00026523,KENAI MUNICIPAL AIRPORT AK US,26.2,60.56667,-151.25,19890519,0,0,0,133,11
GHCND:USW00026523,KENAI MUNICIPAL AIRPORT AK US,26.2,60.56667,-151.25,19890520,0,0,0,167,0
GHCND:USW00026523,KENAI MUNICIPAL AIRPORT AK US,26.2,60.56667,-151.25,19890521,132,0,0,128,56
GHCND:USW00026523,KENAI MUNICIPAL AIRPORT AK US,26.2,60.56667,-151.25,19890522,0,0,0,133,6
GHCND:USW00026523,KENAI MUNICIPAL AIRPORT AK US,26.2,60.56667,-151.25,19890523,13,0,0,150,50
GHCND:USW00026523,KENAI MUNICIPAL AIRPORT AK US,26.2,60.56667,-151.25,19890524,61,0,0,133,28
GHCND:USW00026523,KENAI MUNICIPAL AIRPORT AK US,26.2,60.56667,-151.25,19890525,0,0,0,122,28
GHCND:USW00026523,KENAI MUNICIPAL AIRPORT AK US,26.2,60.56667,-151.25,19890526,61,0,0,111,28
GHCND:USW00026523,KENAI MUNICIPAL AIRPORT AK US,26.2,60.56667,-151.25,19890527,97,0,0,128,61
GHCND:USW00026523,KENAI MUNICIPAL AIRPORT AK US,26.2,60.56667,-151.25,19890528,3,0,0,128,72
GHCND:USW00026523,KENAI MUNICIPAL AIRPORT AK US,26.2,60.56667,-151.25,19890529,53,0,0,172,89
GHCND:USW00026523,KENAI MUNICIPAL AIRPORT AK US,26.2,60.56667,-151.25,19890530,38,0,0,156,83
GHCND:USW00026523,KENAI MUNICIPAL AIRPORT AK US,26.2,60.56667,-151.25,19890531,5,0,0,150,72
GHCND:USW00026523,KENAI MUNICIPAL AIRPORT AK US,26.2,60.56667,-151.25,19890601,10,0,0,122,56
GHCND:USW00026523,KENAI MUNICIPAL AIRPORT AK US,26.2,60.56667,-151.25,19890602,5,0,0,133,50
GHCND:USW00026523,KENAI MUNICIPAL AIRPORT AK US,26.2,60.56667,-151.25,19890603,0,0,0,161,89
GHCND:USW00026523,KENAI MUNICIPAL AIRPORT AK US,26.2,60.56667,-151.25,19890604,0,0,0,128,72
GHCND:USW00026523,KENAI MUNICIPAL AIRPORT AK US,26.2,60.56667,-151.25,19890605,0,0,0,128,67
GHCND:USW00026523,KENAI MUNICIPAL AIRPORT AK US,26.2,60.56667,-151.25,19890606,0,0,0,139,50
GHCND:USW00026523,KENAI MUNICIPAL AIRPORT AK US,26.2,60.56667,-151.25,19890607,0,0,0,117,72
GHCND:USW00026523,KENAI MUNICIPAL AIRPORT AK US,26.2,60.56667,-151.25,19890608,0,0,0,122,61
GHCND:USW00026523,KENAI MUNICIPAL AIRPORT AK US,26.2,60.56667,-151.25,19890609,0,0,0,178,78
GHCND:USW00026523,KENAI MUNICIPAL AIRPORT AK US,26.2,60.56667,-151.25,19890610,10,0,0,128,72
GHCND:USW00026523,KENAI MUNICIPAL AIRPORT AK US,26.2,60.56667,-151.25,19890611,5,0,0,133,61
GHCND:USW00026523,KENAI MUNICIPAL AIRPORT AK US,26.2,60.56667,-151.25,19890612,5,0,0,167,22
GHCND:USW00026523,KENAI MUNICIPAL AIRPORT AK US,26.2,60.56667,-151.25,19890613,13,0,0,200,56
GHCND:USW00026523,KENAI MUNICIPAL AIRPORT AK US,26.2,60.56667,-151.25,19890614,38,0,0,-9999,-9999
GHCND:USW00026523,KENAI MUNICIPAL AIRPORT AK US,26.2,60.56667,-151.25,19890615,30,0,0,-9999,-9999
GHCND:USW00026523,KENAI MUNICIPAL AIRPORT AK US,26.2,60.56667,-151.25,19890616,0,0,0,167,-9999
GHCND:USW00026523,KENAI MUNICIPAL AIRPORT AK US,26.2,60.56667,-151.25,19890617,0,0,0,144,44
GHCND:USW00026523,KENAI MUNICIPAL AIRPORT AK US,26.2,60.56667,-151.25,19890618,3,0,0,200,39
GHCND:USW00026523,KENAI MUNICIPAL AIRPORT AK US,26.2,60.56667,-151.25,19890619,0,0,0,206,61
GHCND:USW00026523,KENAI MUNICIPAL AIRPORT AK US,26.2,60.56667,-151.25,19890620,0,0,0,183,33
GHCND:USW00026523,KENAI MUNICIPAL AIRPORT AK US,26.2,60.56667,-151.25,19890621,0,0,0,178,72
GHCND:USW00026523,KENAI MUNICIPAL AIRPORT AK US,26.2,60.56667,-151.25,19890622,8,0,0,133,78
GHCND:USW00026523,KENAI MUNICIPAL AIRPORT AK US,26.2,60.56667,-151.25,19890623,36,0,0,156,56
GHCND:USW00026523,KENAI MUNICIPAL AIRPORT AK US,26.2,60.56667,-151.25,19890624,20,0,0,122,-9999
GHCND:USW00026523,KENAI MUNICIPAL AIRPORT AK US,26.2,60.56667,-151.25,19890625,0,0,0,183,83
GHCND:USW00026523,KENAI MUNICIPAL AIRPORT AK US,26.2,60.56667,-151.25,19890626,0,0,0,150,83
GHCND:USW00026523,KENAI MUNICIPAL AIRPORT AK US,26.2,60.56667,-151.25,19890627,0,0,0,200,89
GHCND:USW00026523,KENAI MUNICIPAL AIRPORT AK US,26.2,60.56667,-151.25,19890628,0,0,0,-9999,83
GHCND:USW00026523,KENAI MUNICIPAL AIRPORT AK US,26.2,60.56667,-151.25,19890629,0,0,0,222,72
GHCND:USW00026523,KENAI MUNICIPAL AIRPORT AK US,26.2,60.56667,-151.25,19890630,0,0,0,133,100
GHCND:USW00026523,KENAI MUNICIPAL AIRPORT AK US,26.2,60.56667,-151.25,19890701,0,0,0,206,83
GHCND:USW00026523,KENAI MUNICIPAL AIRPORT AK US,26.2,60.56667,-151.25,19890702,0,0,0,261,100
GHCND:USW00026523,KENAI MUNICIPAL AIRPORT AK US,26.2,60.56667,-151.25,19890703,0,0,0,133,89
GHCND:USW00026523,KENAI MUNICIPAL AIRPORT AK US,26.2,60.56667,-151.25,19890704,0,0,0,111,83
GHCND:USW00026523,KENAI MUNICIPAL AIRPORT AK US,26.2,60.56667,-151.25,19890705,0,0,0,122,89
GHCND:USW00026523,KENAI MUNICIPAL AIRPORT AK US,26.2,60.56667,-151.25,19890706,0,0,0,167,89
GHCND:USW00026523,KENAI MUNICIPAL AIRPORT AK US,26.2,60.56667,-151.25,19890707,0,0,0,183,50
GHCND:USW00026523,KENAI MUNICIPAL AIRPORT AK US,26.2,60.56667,-151.25,19890708,0,0,0,150,83
GHCND:USW00026523,KENAI MUNICIPAL AIRPORT AK US,26.2,60.56667,-151.25,19890709,0,0,0,161,94
GHCND:USW00026523,KENAI MUNICIPAL AIRPORT AK US,26.2,60.56667,-151.25,19890710,0,0,0,183,67
GHCND:USW00026523,KENAI MUNICIPAL AIRPORT AK US,26.2,60.56667,-151.25,19890711,0,0,0,150,72
GHCND:USW00026523,KENAI MUNICIPAL AIRPORT AK US,26.2,60.56667,-151.25,19890712,15,0,0,183,83
GHCND:USW00026523,KENAI MUNICIPAL AIRPORT AK US,26.2,60.56667,-151.25,19890713,38,0,0,167,117
GHCND:USW00026523,KENAI MUNICIPAL AIRPORT AK US,26.2,60.56667,-151.25,19890714,0,0,0,194,122
GHCND:USW00026523,KENAI MUNICIPAL AIRPORT AK US,26.2,60.56667,-151.25,19890715,66,0,0,194,117
GHCND:USW00026523,KENAI MUNICIPAL AIRPORT AK US,26.2,60.56667,-151.25,19890716,0,0,0,172,100
GHCND:USW00026523,KENAI MUNICIPAL AIRPORT AK US,26.2,60.56667,-151.25,19890717,0,0,0,233,61
GHCND:USW00026523,KENAI MUNICIPAL AIRPORT AK US,26.2,60.56667,-151.25,19890718,0,0,0,239,78
GHCND:USW00026523,KENAI MUNICIPAL AIRPORT AK US,26.2,60.56667,-151.25,19890719,102,0,0,178,111
GHCND:USW00026523,KENAI MUNICIPAL AIRPORT AK US,26.2,60.56667,-151.25,19890720,18,0,0,133,111
GHCND:USW00026523,KENAI MUNICIPAL AIRPORT AK US,26.2,60.56667,-151.25,19890721,0,0,0,156,78
GHCND:USW00026523,KENAI MUNICIPAL AIRPORT AK US,26.2,60.56667,-151.25,19890722,15,0,0,167,72
GHCND:USW00026523,KENAI MUNICIPAL AIRPORT AK US,26.2,60.56667,-151.25,19890723,127,0,0,133,100
GHCND:USW00026523,KENAI MUNICIPAL AIRPORT AK US,26.2,60.56667,-151.25,19890724,18,0,0,150,100
GHCND:USW00026523,KENAI MUNICIPAL AIRPORT AK US,26.2,60.56667,-151.25,19890725,0,0,0,194,78
GHCND:USW00026523,KENAI MUNICIPAL AIRPORT AK US,26.2,60.56667,-151.25,19890726,0,0,0,161,94
GHCND:USW00026523,KENAI MUNICIPAL AIRPORT AK US,26.2,60.56667,-151.25,19890727,0,0,0,172,44
GHCND:USW00026523,KENAI MUNICIPAL AIRPORT AK US,26.2,60.56667,-151.25,19890728,64,0,0,178,94
GHCND:USW00026523,KENAI MUNICIPAL AIRPORT AK US,26.2,60.56667,-151.25,19890729,102,0,0,161,122
GHCND:USW00026523,KENAI MUNICIPAL AIRPORT AK US,26.2,60.56667,-151.25,19890730,64,0,0,133,117
GHCND:USW00026523,KENAI MUNICIPAL AIRPORT AK US,26.2,60.56667,-151.25,19890731,23,0,0,139,111
GHCND:USW00026523,KENAI MUNICIPAL AIRPORT AK US,26.2,60.56667,-151.25,19890801,86,0,0,156,117
GHCND:USW00026523,KENAI MUNICIPAL AIRPORT AK US,26.2,60.56667,-151.25,19890802,53,0,0,167,111
GHCND:USW00026523,KENAI MUNICIPAL AIRPORT AK US,26.2,60.56667,-151.25,19890803,0,0,0,183,94
GHCND:USW00026523,KENAI MUNICIPAL AIRPORT AK US,26.2,60.56667,-151.25,19890804,0,0,0,200,61
GHCND:USW00026523,KENAI MUNICIPAL AIRPORT AK US,26.2,60.56667,-151.25,19890805,3,0,0,217,122
GHCND:USW00026523,KENAI MUNICIPAL AIRPORT AK US,26.2,60.56667,-151.25,19890806,0,0,0,156,122
GHCND:USW00026523,KENAI MUNICIPAL AIRPORT AK US,26.2,60.56667,-151.25,19890807,0,0,0,172,122
GHCND:USW00026523,KENAI MUNICIPAL AIRPORT AK US,26.2,60.56667,-151.25,19890808,20,0,0,172,100
GHCND:USW00026523,KENAI MUNICIPAL AIRPORT AK US,26.2,60.56667,-151.25,19890809,107,0,0,139,111
GHCND:USW00026523,KENAI MUNICIPAL AIRPORT AK US,26.2,60.56667,-151.25,19890810,33,0,0,156,122
GHCND:USW00026523,KENAI MUNICIPAL AIRPORT AK US,26.2,60.56667,-151.25,19890811,0,0,0,161,122
GHCND:USW00026523,KENAI MUNICIPAL AIRPORT AK US,26.2,60.56667,-151.25,19890812,0,0,0,178,89
GHCND:USW00026523,KENAI MUNICIPAL AIRPORT AK US,26.2,60.56667,-151.25,19890813,0,0,0,172,78
GHCND:USW00026523,KENAI MUNICIPAL AIRPORT AK US,26.2,60.56667,-151.25,19890814,0,0,0,217,111
GHCND:USW00026523,KENAI MUNICIPAL AIRPORT AK US,26.2,60.56667,-151.25,19890815,0,0,0,172,89
GHCND:USW00026523,KENAI MUNICIPAL AIRPORT AK US,26.2,60.56667,-151.25,19890816,8,0,0,172,122
GHCND:USW00026523,KENAI MUNICIPAL AIRPORT AK US,26.2,60.56667,-151.25,19890817,23,0,0,156,122
GHCND:USW00026523,KENAI MUNICIPAL AIRPORT AK US,26.2,60.56667,-151.25,19890818,15,0,0,206,117
GHCND:USW00026523,KENAI MUNICIPAL AIRPORT AK US,26.2,60.56667,-151.25,19890819,48,0,0,144,94
GHCND:USW00026523,KENAI MUNICIPAL AIRPORT AK US,26.2,60.56667,-151.25,19890820,10,0,0,161,61
GHCND:USW00026523,KENAI MUNICIPAL AIRPORT AK US,26.2,60.56667,-151.25,19890821,0,0,0,189,39
GHCND:USW00026523,KENAI MUNICIPAL AIRPORT AK US,26.2,60.56667,-151.25,19890822,10,0,0,183,39
GHCND:USW00026523,KENAI MUNICIPAL AIRPORT AK US,26.2,60.56667,-151.25,19890823,13,0,0,139,111
GHCND:USW00026523,KENAI MUNICIPAL AIRPORT AK US,26.2,60.56667,-151.25,19890824,51,0,0,189,100
GHCND:USW00026523,KENAI MUNICIPAL AIRPORT AK US,26.2,60.56667,-151.25,19890825,150,0,0,139,111
GHCND:USW00026523,KENAI MUNICIPAL AIRPORT AK US,26.2,60.56667,-151.25,19890826,180,0,0,128,111
GHCND:USW00026523,KENAI MUNICIPAL AIRPORT AK US,26.2,60.56667,-151.25,19890827,196,0,0,128,100
GHCND:USW00026523,KENAI MUNICIPAL AIRPORT AK US,26.2,60.56667,-151.25,19890828,20,0,0,156,94
GHCND:USW00026523,KENAI MUNICIPAL AIRPORT AK US,26.2,60.56667,-151.25,19890829,127,0,0,144,100
GHCND:USW00026523,KENAI MUNICIPAL AIRPORT AK US,26.2,60.56667,-151.25,19890830,8,0,0,139,94
GHCND:USW00026523,KENAI MUNICIPAL AIRPORT AK US,26.2,60.56667,-151.25,19890831,0,0,0,144,67
GHCND:USW00026523,KENAI MUNICIPAL AIRPORT AK US,26.2,60.56667,-151.25,19890901,15,0,0,150,100
GHCND:USW00026523,KENAI MUNICIPAL AIRPORT AK US,26.2,60.56667,-151.25,19890902,41,0,0,128,89
GHCND:USW00026523,KENAI MUNICIPAL AIRPORT AK US,26.2,60.56667,-151.25,19890903,13,0,0,144,78
GHCND:USW00026523,KENAI MUNICIPAL AIRPORT AK US,26.2,60.56667,-151.25,19890904,28,0,0,128,67
GHCND:USW00026523,KENAI MUNICIPAL AIRPORT AK US,26.2,60.56667,-151.25,19890905,38,0,0,144,94
GHCND:USW00026523,KENAI MUNICIPAL AIRPORT AK US,26.2,60.56667,-151.25,19890906,33,0,0,144,100
GHCND:USW00026523,KENAI MUNICIPAL AIRPORT AK US,26.2,60.56667,-151.25,19890907,5,0,0,172,122
GHCND:USW00026523,KENAI MUNICIPAL AIRPORT AK US,26.2,60.56667,-151.25,19890908,13,0,0,183,100
GHCND:USW00026523,KENAI MUNICIPAL AIRPORT AK US,26.2,60.56667,-151.25,19890909,13,0,0,189,122
GHCND:USW00026523,KENAI MUNICIPAL AIRPORT AK US,26.2,60.56667,-151.25,19890910,8,0,0,144,100
GHCND:USW00026523,KENAI MUNICIPAL AIRPORT AK US,26.2,60.56667,-151.25,19890911,25,0,0,122,89
GHCND:USW00026523,KENAI MUNICIPAL AIRPORT AK US,26.2,60.56667,-151.25,19890912,91,0,0,111,83
GHCND:USW00026523,KENAI MUNICIPAL AIRPORT AK US,26.2,60.56667,-151.25,19890913,0,0,0,128,78
GHCND:USW00026523,KENAI MUNICIPAL AIRPORT AK US,26.2,60.56667,-151.25,19890914,0,0,0,128,61
GHCND:USW00026523,KENAI MUNICIPAL AIRPORT AK US,26.2,60.56667,-151.25,19890915,0,0,0,133,33
GHCND:USW00026523,KENAI MUNICIPAL AIRPORT AK US,26.2,60.56667,-151.25,19890916,28,0,0,117,-6
GHCND:USW00026523,KENAI MUNICIPAL AIRPORT AK US,26.2,60.56667,-151.25,19890917,48,0,0,94,72
GHCND:USW00026523,KENAI MUNICIPAL AIRPORT AK US,26.2,60.56667,-151.25,19890918,5,0,0,117,33
GHCND:USW00026523,KENAI MUNICIPAL AIRPORT AK US,26.2,60.56667,-151.25,19890919,89,0,0,94,17
GHCND:USW00026523,KENAI MUNICIPAL AIRPORT AK US,26.2,60.56667,-151.25,19890920,102,0,0,111,67
GHCND:USW00026523,KENAI MUNICIPAL AIRPORT AK US,26.2,60.56667,-151.25,19890921,56,0,0,156,78
GHCND:USW00026523,KENAI MUNICIPAL AIRPORT AK US,26.2,60.56667,-151.25,19890922,71,0,0,117,78
GHCND:USW00026523,KENAI MUNICIPAL AIRPORT AK US,26.2,60.56667,-151.25,19890923,102,0,0,111,72
GHCND:USW00026523,KENAI MUNICIPAL AIRPORT AK US,26.2,60.56667,-151.25,19890924,74,0,0,133,94
GHCND:USW00026523,KENAI MUNICIPAL AIRPORT AK US,26.2,60.56667,-151.25,19890925,3,0,0,122,67
GHCND:USW00026523,KENAI MUNICIPAL AIRPORT AK US,26.2,60.56667,-151.25,19890926,0,0,0,117,61
GHCND:USW00026523,KENAI MUNICIPAL AIRPORT AK US,26.2,60.56667,-151.25,19890927,23,0,0,94,67
GHCND:USW00026523,KENAI MUNICIPAL AIRPORT AK US,26.2,60.56667,-151.25,19890928,0,0,0,122,33
GHCND:USW00026523,KENAI MUNICIPAL AIRPORT AK US,26.2,60.56667,-151.25,19890929,0,0,0,111,39
GHCND:USW00026523,KENAI MUNICIPAL AIRPORT AK US,26.2,60.56667,-151.25,19890930,38,0,0,111,61
GHCND:USW00026523,KENAI MUNICIPAL AIRPORT AK US,26.2,60.56667,-151.25,19891001,51,0,0,106,39
GHCND:USW00026523,KENAI MUNICIPAL AIRPORT AK US,26.2,60.56667,-151.25,19891002,10,0,0,106,56
GHCND:USW00026523,KENAI MUNICIPAL AIRPORT AK US,26.2,60.56667,-151.25,19891003,0,0,0,89,17
GHCND:USW00026523,KENAI MUNICIPAL AIRPORT AK US,26.2,60.56667,-151.25,19891004,76,0,0,89,44
GHCND:USW00026523,KENAI MUNICIPAL AIRPORT AK US,26.2,60.56667,-151.25,19891005,97,0,0,94,44
GHCND:USW00026523,KENAI MUNICIPAL AIRPORT AK US,26.2,60.56667,-151.25,19891006,25,0,0,111,72
GHCND:USW00026523,KENAI MUNICIPAL AIRPORT AK US,26.2,60.56667,-151.25,19891007,41,0,0,89,44
GHCND:USW00026523,KENAI MUNICIPAL AIRPORT AK US,26.2,60.56667,-151.25,19891008,0,0,0,89,0
GHCND:USW00026523,KENAI MUNICIPAL AIRPORT AK US,26.2,60.56667,-151.25,19891009,0,0,0,61,-28
GHCND:USW00026523,KENAI MUNICIPAL AIRPORT AK US,26.2,60.56667,-151.25,19891010,0,0,0,50,-28
GHCND:USW00026523,KENAI MUNICIPAL AIRPORT AK US,26.2,60.56667,-151.25,19891011,0,0,0,56,-6
GHCND:USW00026523,KENAI MUNICIPAL AIRPORT AK US,26.2,60.56667,-151.25,19891012,0,0,0,50,-39
GHCND:USW00026523,KENAI MUNICIPAL AIRPORT AK US,26.2,60.56667,-151.25,19891013,0,0,0,22,-67
GHCND:USW00026523,KENAI MUNICIPAL AIRPORT AK US,26.2,60.56667,-151.25,19891014,132,0,0,44,17
GHCND:USW00026523,KENAI MUNICIPAL AIRPORT AK US,26.2,60.56667,-151.25,19891015,163,0,0,56,17
GHCND:USW00026523,KENAI MUNICIPAL AIRPORT AK US,26.2,60.56667,-151.25,19891016,97,0,0,39,22
GHCND:USW00026523,KENAI MUNICIPAL AIRPORT AK US,26.2,60.56667,-151.25,19891017,124,0,76,39,-6
GHCND:USW00026523,KENAI MUNICIPAL AIRPORT AK US,26.2,60.56667,-151.25,19891018,0,76,0,28,0
GHCND:USW00026523,KENAI MUNICIPAL AIRPORT AK US,26.2,60.56667,-151.25,19891019,41,76,51,39,0
GHCND:USW00026523,KENAI MUNICIPAL AIRPORT AK US,26.2,60.56667,-151.25,19891020,0,0,0,33,-22
GHCND:USW00026523,KENAI MUNICIPAL AIRPORT AK US,26.2,60.56667,-151.25,19891021,0,0,0,22,-28
GHCND:USW00026523,KENAI MUNICIPAL AIRPORT AK US,26.2,60.56667,-151.25,19891022,0,0,0,-17,-89
GHCND:USW00026523,KENAI MUNICIPAL AIRPORT AK US,26.2,60.56667,-151.25,19891023,91,25,66,-6,-44
GHCND:USW00026523,KENAI MUNICIPAL AIRPORT AK US,26.2,60.56667,-151.25,19891024,0,76,0,-6,-61
GHCND:USW00026523,KENAI MUNICIPAL AIRPORT AK US,26.2,60.56667,-151.25,19891025,0,76,0,0,-106
GHCND:USW00026523,KENAI MUNICIPAL AIRPORT AK US,26.2,60.56667,-151.25,19891026,0,76,0,-33,-144
GHCND:USW00026523,KENAI MUNICIPAL AIRPORT AK US,26.2,60.56667,-151.25,19891027,114,76,122,-17,-89
GHCND:USW00026523,KENAI MUNICIPAL AIRPORT AK US,26.2,60.56667,-151.25,19891028,23,229,25,0,-28
GHCND:USW00026523,KENAI MUNICIPAL AIRPORT AK US,26.2,60.56667,-151.25,19891029,0,203,0,11,-28
GHCND:USW00026523,KENAI MUNICIPAL AIRPORT AK US,26.2,60.56667,-151.25,19891030,0,178,0,0,-28
GHCND:USW00026523,KENAI MUNICIPAL AIRPORT AK US,26.2,60.56667,-151.25,19891031,74,178,51,17,-6
GHCND:USW00026523,KENAI MUNICIPAL AIRPORT AK US,26.2,60.56667,-151.25,19891101,13,127,0,28,11
GHCND:USW00026523,KENAI MUNICIPAL AIRPORT AK US,26.2,60.56667,-151.25,19891102,69,127,0,28,17
GHCND:USW00026523,KENAI MUNICIPAL AIRPORT AK US,26.2,60.56667,-151.25,19891103,5,102,0,50,17
GHCND:USW00026523,KENAI MUNICIPAL AIRPORT AK US,26.2,60.56667,-151.25,19891104,0,76,0,50,17
GHCND:USW00026523,KENAI MUNICIPAL AIRPORT AK US,26.2,60.56667,-151.25,19891105,0,51,0,39,-28
GHCND:USW00026523,KENAI MUNICIPAL AIRPORT AK US,26.2,60.56667,-151.25,19891106,0,51,0,-28,-128
GHCND:USW00026523,KENAI MUNICIPAL AIRPORT AK US,26.2,60.56667,-151.25,19891107,0,51,0,-72,-156
GHCND:USW00026523,KENAI MUNICIPAL AIRPORT AK US,26.2,60.56667,-151.25,19891108,0,51,0,-89,-139
GHCND:USW00026523,KENAI MUNICIPAL AIRPORT AK US,26.2,60.56667,-151.25,19891109,0,51,0,-117,-189
GHCND:USW00026523,KENAI MUNICIPAL AIRPORT AK US,26.2,60.56667,-151.25,19891110,0,51,0,-133,-211
GHCND:USW00026523,KENAI MUNICIPAL AIRPORT AK US,26.2,60.56667,-151.25,19891111,0,51,0,-133,-217
GHCND:USW00026523,KENAI MUNICIPAL AIRPORT AK US,26.2,60.56667,-151.25,19891112,0,51,0,-122,-178
GHCND:USW00026523,KENAI MUNICIPAL AIRPORT AK US,26.2,60.56667,-151.25,19891113,0,51,0,-117,-194
GHCND:USW00026523,KENAI MUNICIPAL AIRPORT AK US,26.2,60.56667,-151.25,19891114,41,51,76,-83,-161
GHCND:USW00026523,KENAI MUNICIPAL AIRPORT AK US,26.2,60.56667,-151.25,19891115,3,127,13,-78,-94
